Entidad,Codificacion,TipoValor,EntSec,Monto,FechaEmision,FechaVenc,Nodo,Estado,Transmision,TipoOperacion
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05958079,FACTURA DE COMPRA POS,,"$ 41.422,72",22/01/2025,22/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05959793,FACTURA DE COMPRA POS,,"$ 36.771,67",23/01/2025,22/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05959526,FACTURA DE COMPRA POS,,"$ 481.190,83",23/01/2025,23/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05959408,FACTURA DE COMPRA POS,,"$ 31.198,23",23/01/2025,23/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05959434,FACTURA DE COMPRA POS,,"$ 19.438,25",23/01/2025,23/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05962797,FACTURA DE COMPRA POS,,"$ 12.827,43",27/01/2025,27/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05962746,FACTURA DE COMPRA POS,,"$ 356.357,28",27/01/2025,27/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05962395,FACTURA DE COMPRA POS,,"$ 130.083,69",27/01/2025,27/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05964726,FACTURA DE COMPRA POS,,"$ 228.223,35",29/01/2025,01/03/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,1125-05964860,FACTURA DE COMPRA POS,,"$ 9.613,02",29/01/2025,01/03/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05967016,FACTURA DE COMPRA POS,,"$ 367.271,29",31/01/2025,03/03/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,1125-05967295,FACTURA DE COMPRA POS,,"$ 77.718,69",31/01/2025,03/03/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05969071,FACTURA DE COMPRA POS,,"$ 17.589,62",03/02/2025,03/03/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05969272,FACTURA DE COMPRA POS,,"$ 23.830,06",03/02/2025,03/03/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05973385,FACTURA DE COMPRA POS,,"$ 35.964,77",07/02/2025,07/03/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05973972,FACTURA DE COMPRA POS,,"$ 450.602,48",07/02/2025,07/03/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05976238,FACTURA DE COMPRA POS,,"$ 7.868,22",10/02/2025,10/03/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05976996,FACTURA DE COMPRA POS,,"$ 64.793,12",11/02/2025,11/03/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-00819287,NOTA DE CREDITO DE ,,"-$ 10.732,37",13/02/2025,15/03/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,1125-00819298,NOTA DE CREDITO DE ,,"-$ 202.726,70",13/02/2025,15/03/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,1125-05979566,FACTURA DE COMPRA POS,,"$ 29.991,66",13/02/2025,13/03/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05979580,FACTURA DE COMPRA POS,,"$ 44.682,05",13/02/2025,13/03/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05979574,FACTURA DE COMPRA POS,,"$ 20.501,97",13/02/2025,13/03/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05979535,FACTURA DE COMPRA POS,,"$ 129.459,78",13/02/2025,13/03/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05980581,FACTURA DE COMPRA POS,,"$ 26.488,23",14/02/2025,14/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05983093,FACTURA DE COMPRA POS,,"$ 2.765,35",17/02/2025,17/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05982712,FACTURA DE COMPRA POS,,"$ 59.988,32",17/02/2025,17/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05982533,FACTURA DE COMPRA POS,,"$ 20.989,64",17/02/2025,17/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05982567,FACTURA DE COMPRA POS,,"$ 369.101,46",17/02/2025,17/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05983859,FACTURA DE COMPRA POS,,"$ 13.529,40",18/02/2025,18/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05984479,FACTURA DE COMPRA POS,,"$ 136.326,12",18/02/2025,18/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05985401,FACTURA DE COMPRA POS,,"$ 279.010,60",19/02/2025,19/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05985159,FACTURA DE COMPRA POS,,"$ 385.689,95",19/02/2025,19/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05985221,FACTURA DE COMPRA POS,,"$ 381.848,44",19/02/2025,19/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05985218,FACTURA DE COMPRA POS,,"$ 858.769,39",19/02/2025,19/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05986468,FACTURA DE COMPRA POS,,"$ 47.313,75",20/02/2025,20/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05988670,FACTURA DE COMPRA POS,,"$ 9.309,72",22/02/2025,22/03/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05998127,FACTURA DE COMPRA POS,,"$ 4.921,71",06/03/2025,06/04/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05998125,FACTURA DE COMPRA POS,,"$ 5.407,14",06/03/2025,06/04/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-05999465,FACTURA DE COMPRA POS,,"$ 19.898,35",07/03/2025,07/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-05999459,FACTURA DE COMPRA POS,,"$ 31.311,30",07/03/2025,07/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06000126,FACTURA DE COMPRA POS,,"$ 25.974,82",07/03/2025,07/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-00823609,NOTA DE CREDITO DE ,,"-$ 173.095,35",10/03/2025,09/04/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,1125-06003938,FACTURA DE COMPRA POS,,"$ 186.565,21",11/03/2025,10/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06003640,FACTURA DE COMPRA POS,,"$ 50.097,43",11/03/2025,11/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06003340,FACTURA DE COMPRA POS,,"$ 8.115,41",11/03/2025,11/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06005262,FACTURA DE COMPRA POS,,"$ 189.046,43",12/03/2025,11/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06004297,FACTURA DE COMPRA POS,,"$ 18.590,97",12/03/2025,13/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06005360,FACTURA DE COMPRA POS,,"$ 33.396,66",13/03/2025,13/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06005966,FACTURA DE COMPRA POS,,"$ 9.678,72",13/03/2025,13/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06006017,FACTURA DE COMPRA POS,,"$ 554.498,08",13/03/2025,13/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06007850,FACTURA DE COMPRA POS,,"$ 16.797,00",14/03/2025,13/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06007838,FACTURA DE COMPRA POS,,"$ 101.509,24",14/03/2025,13/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06007453,FACTURA DE COMPRA POS,,"$ 44.861,18",14/03/2025,14/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06008517,FACTURA DE COMPRA POS,,"$ 46.345,37",15/03/2025,14/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06008090,FACTURA DE COMPRA POS,,"$ 85.614,94",15/03/2025,15/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06008661,FACTURA DE COMPRA POS,,"$ 11.047,86",15/03/2025,15/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06008397,FACTURA DE COMPRA POS,,"$ 92.690,73",15/03/2025,15/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06010256,FACTURA DE COMPRA POS,,"$ 74.377,20",17/03/2025,17/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06009173,FACTURA DE COMPRA POS,,"$ 108.437,57",17/03/2025,17/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06009568,FACTURA DE COMPRA POS,,"$ 80.495,31",17/03/2025,17/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06011227,FACTURA DE COMPRA POS,,"$ 42.330,42",18/03/2025,17/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06011308,FACTURA DE COMPRA POS,,"$ 372.277,20",18/03/2025,17/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06011270,FACTURA DE COMPRA POS,,"$ 529.120,79",18/03/2025,17/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06010663,FACTURA DE COMPRA POS,,"$ 50.196,42",18/03/2025,18/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06011030,FACTURA DE COMPRA POS,,"$ 53.439,32",18/03/2025,18/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06012622,FACTURA DE COMPRA POS,,"$ 35.176,14",19/03/2025,18/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06011771,FACTURA DE COMPRA POS,,"$ 156.215,47",19/03/2025,19/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06012675,FACTURA DE COMPRA POS,,"$ 28.041,78",19/03/2025,19/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06012133,FACTURA DE COMPRA POS,,"$ 86.515,76",19/03/2025,19/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06012210,FACTURA DE COMPRA POS,,"$ 233.198,87",19/03/2025,19/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06011957,FACTURA DE COMPRA POS,,"$ 69.543,38",19/03/2025,19/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06012427,FACTURA DE COMPRA POS,,"$ 1.005.172,13",19/03/2025,18/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06013893,FACTURA DE COMPRA POS,,"$ 85.214,92",20/03/2025,19/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06013463,FACTURA DE COMPRA POS,,"$ 153.664,70",20/03/2025,19/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06014551,FACTURA DE COMPRA POS,,"$ 7.102,66",20/03/2025,20/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06013452,FACTURA DE COMPRA POS,,"$ 27.139,33",20/03/2025,20/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06013919,FACTURA DE COMPRA POS,,"$ 40.780,75",20/03/2025,20/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06013936,FACTURA DE COMPRA POS,,"$ 33.192,83",20/03/2025,20/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06015493,FACTURA DE COMPRA POS,,"$ 60.736,38",21/03/2025,20/04/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-06014994,FACTURA DE COMPRA POS,,"$ 11.355,30",21/03/2025,20/04/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-06015045,FACTURA DE COMPRA POS,,"$ 229.840,62",21/03/2025,20/04/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-00826701,NOTA DE CREDITO DE ,,"-$ 22.846,92",25/03/2025,25/04/2025,BIOSALUD CHACRAS ,LIQUIDADO,,PVD-19-PAGAR COMP. LIQ. 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,1125-06018030,FACTURA DE COMPRA POS,,"$ 514.829,16",25/03/2025,25/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06018246,FACTURA DE COMPRA POS,,"$ 107.086,91",25/03/2025,25/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06018991,FACTURA DE COMPRA POS,,"$ 11.460,06",26/03/2025,26/04/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-06021275,FACTURA DE COMPRA POS,,"$ 354.809,27",27/03/2025,27/04/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,1125-06021235,FACTURA DE COMPRA POS,,"$ 5.965,21",27/03/2025,27/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06020963,FACTURA DE COMPRA POS,,"$ 10.067,12",27/03/2025,27/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06021085,FACTURA DE COMPRA POS,,"$ 17.351,11",27/03/2025,27/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06021019,FACTURA DE COMPRA POS,,"$ 390.463,90",27/03/2025,27/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06022552,FACTURA DE COMPRA POS,,"$ 123.388,09",28/03/2025,28/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06022508,FACTURA DE COMPRA POS,,"$ 8.132,67",28/03/2025,28/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06022510,FACTURA DE COMPRA POS,,"$ 9.262,83",28/03/2025,28/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-00828061,NOTA DE CREDITO DE ,,"-$ 12.084,61",31/03/2025,31/03/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,1125-06023615,FACTURA DE COMPRA POS,,"$ 132.917,72",31/03/2025,30/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,1125-06023528,FACTURA DE COMPRA POS,,"$ 13.132,80",31/03/2025,30/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06023646,FACTURA DE COMPRA POS,,"$ 90.129,47",31/03/2025,30/04/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06023611,FACTURA DE COMPRA POS,,"$ 94.959,02",31/03/2025,30/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06023596,FACTURA DE COMPRA POS,,"$ 835.331,01",31/03/2025,30/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06023591,FACTURA DE COMPRA POS,,"$ 24.434,02",31/03/2025,30/04/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06025101,FACTURA DE COMPRA POS,,"$ 59.525,10",01/04/2025,01/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06025106,FACTURA DE COMPRA POS,,"$ 70.509,97",01/04/2025,01/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06025901,FACTURA DE COMPRA POS,,"$ 10.329,17",01/04/2025,01/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06027210,FACTURA DE COMPRA POS,,"$ 39.776,53",03/04/2025,03/05/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,1125-06028405,FACTURA DE COMPRA POS,,"$ 41.611,12",04/04/2025,04/05/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
